Id,CreationDate,PostId,RelatedPostId,LinkTypeId
133550,2017-07-05T02:03:19.980,17609,17608,3
133606,2017-07-06T07:55:32.983,17626,2715,3
133893,2017-07-10T03:42:27.153,17641,17645,3
134121,2017-07-12T16:41:41.977,17687,10047,1
134166,2017-07-13T13:56:23.517,17694,5740,1
134170,2017-07-13T15:45:14.070,17694,5740,3
134182,2017-07-13T18:40:29.940,17678,9808,1
134390,2017-07-15T10:37:01.967,17722,3108,3
134393,2017-07-15T10:40:18.963,17721,5824,1
134511,2017-07-16T18:14:13.827,17717,5952,1
134570,2017-07-17T16:47:15.047,17719,17717,1
134625,2017-07-18T12:25:27.840,17110,315,1
134642,2017-07-18T15:01:56.343,17747,16656,1
134643,2017-07-18T15:34:32.600,17747,16656,3
134644,2017-07-18T15:34:32.600,17747,10047,3
134688,2017-07-19T15:49:00.310,17717,17719,1
134773,2017-07-20T15:53:37.383,17764,6607,1
134868,2017-07-21T13:19:00.750,11652,7562,1
135203,2017-07-24T08:33:01.307,17810,578,1
135204,2017-07-24T10:55:36.817,17810,578,3
135209,2017-07-24T12:20:51.630,17812,6039,1
135210,2017-07-24T12:20:51.630,17812,15590,1
135357,2017-07-25T11:40:07.983,17829,2857,1
135414,2017-07-26T02:07:50.627,17829,2857,3
135450,2017-07-26T16:59:06.967,17847,11259,1
135464,2017-07-26T18:18:30.077,17836,34,1
135566,2017-07-27T18:29:29.887,17719,17717,3
135677,2017-07-28T19:17:27.080,17797,5879,1
135996,2017-07-29T16:39:59.167,17868,1601,1
136013,2017-07-29T18:24:43.270,17866,10468,1
136182,2017-07-31T10:17:39.380,17875,6515,1
136190,2017-07-31T12:14:29.747,17875,6515,3
136191,2017-07-31T12:15:35.950,17868,1601,3
136228,2017-07-31T18:09:08.457,17804,15683,1
136250,2017-07-31T21:58:57.540,17881,80,1
136299,2017-08-01T07:45:57.863,17883,17454,1
136307,2017-08-01T10:19:26.030,17884,9738,1
136327,2017-08-01T14:42:11.660,17881,80,3
136334,2017-08-01T15:30:21.627,17797,5879,3
136354,2017-08-01T18:42:56.347,17885,17201,1
136405,2017-08-02T12:06:20.633,17866,10468,3
136406,2017-08-02T12:08:03.493,16537,6448,3
136413,2017-08-02T14:09:01.033,17804,15683,3
136414,2017-08-02T14:11:29.527,17893,16,1
136422,2017-08-02T15:22:21.737,17893,16,3
136423,2017-08-02T15:24:12.773,17883,16367,1
136610,2017-08-03T18:06:49.370,17901,7192,1
136619,2017-08-03T18:45:16.840,17901,17685,1
136632,2017-08-03T19:09:23.440,17901,1009,3
136633,2017-08-03T19:09:23.440,17901,17685,3
136634,2017-08-03T19:09:23.440,17901,3127,3
136635,2017-08-03T19:09:23.440,17901,4342,3
136636,2017-08-03T19:09:23.440,17901,7192,3
136660,2017-08-03T20:37:14.427,17903,10222,1
136662,2017-08-03T20:40:31.987,17903,10222,3
136663,2017-08-03T20:40:31.987,17903,3031,3
136783,2017-08-04T09:04:22.730,17902,1962,3
136784,2017-08-04T09:13:59.610,17902,6581,1
136785,2017-08-04T09:13:59.610,17902,2769,1
136786,2017-08-04T09:20:03.607,17907,5824,1
137159,2017-08-07T14:01:04.200,17918,485,1
137162,2017-08-07T14:13:00.123,17935,17918,1
137448,2017-08-08T12:14:50.913,17953,8034,1
137449,2017-08-08T12:15:52.427,17953,15180,1
137459,2017-08-08T12:46:53.900,17953,7340,1
137480,2017-08-08T14:54:05.843,17958,5778,1
137493,2017-08-08T15:19:40.470,17960,17390,1
137522,2017-08-08T17:50:07.653,17958,114,1
137523,2017-08-08T17:50:07.653,17958,10306,1
137644,2017-08-09T12:33:06.543,17969,17927,1
137655,2017-08-09T12:34:08.697,17927,17969,1
137715,2017-08-09T15:48:51.047,17970,7709,1
137998,2017-08-11T10:49:26.920,17991,2970,1
138315,2017-08-12T04:08:10.853,17958,5778,3
138316,2017-08-12T04:08:10.853,17958,114,3
138448,2017-08-12T22:06:37.997,18003,3108,1
138449,2017-08-12T22:06:37.997,18003,12208,1
138546,2017-08-13T11:25:01.357,18010,796,1
138547,2017-08-13T11:42:09.653,18018,15632,3
138548,2017-08-13T11:42:51.733,15632,17546,1
138696,2017-08-14T12:28:11.457,18003,6581,1
138697,2017-08-14T12:28:11.457,18003,1962,1
138714,2017-08-14T15:11:09.760,18037,18010,1
138860,2017-08-15T13:06:43.410,18041,5893,1
138866,2017-08-15T13:31:06.750,18035,12197,1
138867,2017-08-15T13:59:41.550,18041,5893,3
138921,2017-08-15T21:20:50.097,7806,17630,1
138922,2017-08-15T21:20:50.097,7806,17588,1
138923,2017-08-15T21:20:50.097,7806,708,1
138924,2017-08-15T21:20:50.097,7806,17533,1
138953,2017-08-16T02:51:48.993,18035,12197,3
139076,2017-08-16T17:47:22.233,18053,12150,1
139177,2017-08-17T14:00:08.403,18062,11157,1
139314,2017-08-18T11:21:08.323,7922,644,1
139316,2017-08-18T12:41:14.870,18062,11157,3
139389,2017-08-18T17:47:00.500,18079,2383,1
139393,2017-08-18T18:12:47.547,18065,9378,1
139394,2017-08-18T18:16:24.303,17721,5612,1
139466,2017-08-19T09:17:36.880,18089,9443,1
139779,2017-08-21T12:12:27.557,18103,17380,1
139781,2017-08-21T12:22:32.673,18102,10329,1
139782,2017-08-21T12:25:06.973,18103,17380,3
139801,2017-08-21T14:21:57.357,18092,6127,1
139802,2017-08-21T14:21:57.357,18092,6127,3
139816,2017-08-21T16:17:40.750,16460,1885,1
139817,2017-08-21T16:20:10.727,18089,9443,3
139996,2017-08-23T06:11:27.320,13430,473,3
140084,2017-08-24T12:30:39.043,18124,380,1
140294,2017-08-25T22:46:13.647,18134,10956,1
140546,2017-08-27T22:19:35.660,18151,14943,1
140614,2017-08-28T14:25:43.917,18161,1772,1
140638,2017-08-28T16:25:21.297,18158,10222,1
140642,2017-08-28T16:26:36.670,18158,10222,3
140643,2017-08-28T16:26:36.670,18158,17605,3
140644,2017-08-28T16:26:36.670,18158,12031,3
140676,2017-08-28T19:35:24.570,18162,16110,1
140719,2017-08-29T08:21:27.500,18164,10061,1
140833,2017-08-30T13:47:52.770,18171,17935,1
140841,2017-08-30T15:37:55.473,18162,8149,1
140876,2017-08-30T21:16:34.487,18181,9998,3
140942,2017-08-31T16:18:57.497,18183,9295,1
140978,2017-08-31T20:51:24.490,18184,8112,1
140979,2017-08-31T20:51:24.490,18184,8034,1
141095,2017-09-02T00:34:24.763,18199,15445,1
141122,2017-09-02T03:52:22.140,15445,18199,1
141134,2017-09-02T09:25:54.147,18197,17970,1
141150,2017-09-02T12:51:23.963,18197,17970,3
141181,2017-09-02T23:14:55.703,17970,458,1
141244,2017-09-03T17:44:48.990,18217,6084,1
141344,2017-09-04T22:56:17.170,18227,17533,1
141373,2017-09-05T07:35:36.873,18232,18116,1
141410,2017-09-05T12:12:21.343,18234,105,1
141412,2017-09-05T12:12:44.377,18234,105,3
141413,2017-09-05T12:12:44.377,18234,6545,3
141414,2017-09-05T12:12:44.377,18234,17928,3
141432,2017-09-05T12:20:27.513,18217,6084,3
141576,2017-09-08T15:38:02.250,18264,17533,1
141673,2017-09-10T09:26:41.477,18295,16766,1
141674,2017-09-10T09:26:41.477,18295,10516,1
141675,2017-09-10T09:26:41.477,18295,288,1
141686,2017-09-10T09:29:32.377,18295,18298,1
141687,2017-09-10T09:32:18.827,18298,18295,1
141697,2017-09-10T09:34:22.877,18298,17564,1
141802,2017-09-11T12:36:24.973,18313,1699,1
141902,2017-09-14T06:31:09.837,18339,16,1
141903,2017-09-14T07:01:21.773,18339,18252,1
141904,2017-09-14T11:19:57.587,18339,16,3
141905,2017-09-14T11:19:57.587,18339,18144,3
142013,2017-09-16T21:43:48.737,18360,914,1
142014,2017-09-16T21:43:48.737,18360,519,1
142294,2017-09-20T07:33:50.427,18373,17031,1
142402,2017-09-21T10:56:17.663,18409,16747,1
144350,2017-09-23T10:24:07.567,18422,12152,1
144754,2017-09-26T10:53:01.787,18457,9580,1
148499,2017-10-04T11:42:41.563,18519,780,1
149821,2017-10-06T10:17:16.023,18532,1834,1
149822,2017-10-06T10:17:16.023,18532,18144,1
149860,2017-10-06T12:45:55.277,17622,3127,3
149864,2017-10-06T12:48:15.913,18494,3127,3
149865,2017-10-06T12:48:15.913,18494,1009,3
149866,2017-10-06T12:48:15.913,18494,17918,3
149867,2017-10-06T12:48:15.913,18494,17605,3
149868,2017-10-06T12:59:51.263,18532,1834,3
151654,2017-10-08T09:06:54.897,17687,18565,1
151655,2017-10-08T09:08:04.563,18565,17687,1
151656,2017-10-08T09:08:04.563,18565,10047,1
152516,2017-10-09T15:46:35.683,18578,16880,1
152517,2017-10-09T15:46:35.683,18578,7429,1
152518,2017-10-09T15:59:01.997,18584,6228,1
152519,2017-10-09T15:59:01.997,18584,17804,1
154455,2017-10-10T21:33:41.827,18585,726,1
154686,2017-10-11T07:19:56.150,18596,18569,1
154722,2017-10-11T08:49:37.427,18422,18249,1
155292,2017-10-12T08:04:33.167,18604,10712,3
157700,2017-10-16T11:16:02.593,18622,13540,1
157701,2017-10-16T11:16:02.593,18622,1394,1
157708,2017-10-16T12:01:15.750,18619,272,3
158275,2017-10-17T04:13:11.010,18619,17275,1
158925,2017-10-18T10:29:47.837,18633,9359,1
159163,2017-10-18T17:28:34.790,18633,17598,1
161098,2017-10-23T12:11:23.487,18653,10162,1
161220,2017-10-23T17:37:32.640,18653,692,1
162244,2017-10-25T13:32:16.380,18654,219,1
163661,2017-10-30T05:29:34.210,18654,219,3
163749,2017-10-30T12:38:55.363,18685,6581,1
163821,2017-10-30T16:30:50.563,18685,10380,1
164103,2017-10-31T13:16:45.847,18685,10449,1
164405,2017-11-01T12:43:53.730,18720,18698,1
164597,2017-11-02T05:19:25.803,18720,18698,3
165221,2017-11-06T16:28:57.467,15735,18666,1
165320,2017-11-08T10:35:31.940,18764,17390,1
165321,2017-11-08T10:35:31.940,18764,15624,1
165322,2017-11-08T10:35:31.940,18764,10468,1
165331,2017-11-08T13:30:01.107,18764,17390,3
165458,2017-11-09T23:17:35.930,16194,1003,1
165690,2017-11-16T09:23:17.103,18808,2728,1
165691,2017-11-16T09:55:19.523,16194,1003,3
165736,2017-11-16T18:37:20.050,18813,7417,3
165737,2017-11-16T18:38:29.463,18813,12208,1
170869,2017-11-21T15:32:19.133,18882,10449,1
171264,2017-11-22T15:23:37.323,18893,7529,1
171349,2017-11-22T18:04:59.593,18907,17359,1
171614,2017-11-23T19:53:34.910,18919,18171,3
171887,2017-11-24T16:39:57.183,18930,9443,3
174223,2017-11-26T11:21:53.900,18943,2132,3
175407,2017-11-28T10:51:18.973,18946,4362,1
176318,2017-11-30T03:22:53.437,18995,16473,1
176412,2017-11-30T11:57:09.093,18931,7788,1
176679,2017-11-30T21:18:00.700,19005,5593,1
176738,2017-11-30T23:02:48.210,19010,7699,3
176739,2017-11-30T23:02:48.210,19010,1793,3
176740,2017-11-30T23:02:48.210,19010,12088,3
176741,2017-11-30T23:02:48.210,19010,15407,3
176742,2017-11-30T23:02:48.210,19010,6571,3
177425,2017-12-03T23:43:33.843,19030,18810,1
177548,2017-12-04T22:25:42.367,19037,854,1
177559,2017-12-04T22:33:26.640,19037,1578,1
177831,2017-12-06T11:53:25.103,18958,1905,3
177852,2017-12-06T13:05:00.270,19052,19043,1
177853,2017-12-06T13:08:45.553,19052,18822,1
178123,2017-12-08T13:41:13.230,19060,10355,3
178124,2017-12-08T13:41:13.230,19060,10895,3
178125,2017-12-08T13:41:13.230,19060,6228,3
178126,2017-12-08T13:41:13.230,19060,17804,3
178127,2017-12-08T13:41:13.230,19060,15683,3
178229,2017-12-09T10:46:50.180,19067,67,1
178230,2017-12-09T10:48:07.820,19067,67,3
178620,2017-12-10T18:50:38.270,19073,6773,1
178628,2017-12-10T21:11:53.673,19073,6773,3
178801,2017-12-12T16:16:19.233,19081,18810,1
178945,2017-12-13T10:06:09.143,19099,18810,1
179082,2017-12-14T05:58:01.273,19104,6245,1
179119,2017-12-14T09:46:13.407,19113,1922,1
179120,2017-12-14T09:54:14.047,19104,6245,3
179569,2017-12-17T08:09:03.507,19162,1440,1
179570,2017-12-17T08:09:03.507,19162,11108,1
179571,2017-12-17T08:09:03.507,19162,10977,1
179572,2017-12-17T08:09:03.507,19162,7973,1
179826,2017-12-18T18:29:00.293,19163,2544,1
179827,2017-12-18T18:29:00.293,19163,2544,3
179880,2017-12-19T13:29:07.980,19177,996,1
179982,2017-12-20T09:16:05.810,19190,12197,3
179987,2017-12-20T10:29:40.820,5481,4408,1
180125,2017-12-21T13:37:45.393,19207,1578,1
180179,2017-12-21T23:27:35.200,19199,9652,1
180180,2017-12-21T23:40:43.213,19161,10832,1
180181,2017-12-21T23:40:43.213,19161,7595,1
180221,2017-12-22T05:28:14.083,19223,12197,1
180222,2017-12-22T05:35:43.827,19222,12197,1
180252,2017-12-22T11:41:42.607,19226,1144,1
180255,2017-12-22T11:50:58.893,19224,6980,3
180256,2017-12-22T12:06:50.437,19223,12197,3
180257,2017-12-22T12:07:22.567,19222,12197,3
180274,2017-12-22T13:54:39.017,19226,7429,1
180275,2017-12-22T13:54:39.017,19226,18578,1
180309,2017-12-22T18:54:40.337,19236,5667,1
180405,2017-12-23T11:23:15.360,19244,11135,1
180622,2017-12-24T20:58:49.940,19250,16275,3
180623,2017-12-24T20:58:49.940,19250,18584,3
180624,2017-12-24T20:58:49.940,19250,6228,3
180625,2017-12-24T20:58:49.940,19250,15683,3
180626,2017-12-24T20:58:49.940,19250,10895,3
180627,2017-12-24T21:08:37.993,19254,5923,3
181035,2017-12-29T11:56:38.797,19278,114,3
181210,2017-12-31T17:22:05.717,19161,19279,1
181411,2018-01-02T12:12:45.943,19301,11064,1
181436,2018-01-02T17:35:03.640,19350,215,3
181542,2018-01-03T15:34:08.897,19354,272,1
181571,2018-01-04T13:35:28.753,19354,272,3
181579,2018-01-04T15:18:14.237,19374,2321,3
181580,2018-01-04T15:18:14.237,19374,11253,3
181581,2018-01-04T15:18:14.237,19374,18542,3
181592,2018-01-04T17:13:02.070,19376,12019,1
181593,2018-01-04T17:20:20.813,19376,12019,3
181594,2018-01-04T17:20:26.360,19376,18370,1
181634,2018-01-05T14:19:15.287,19301,5877,1
181635,2018-01-05T15:52:36.530,19199,9652,3
181670,2018-01-06T07:00:30.353,19389,11924,1
181671,2018-01-06T11:13:11.003,19301,6122,1
181672,2018-01-06T11:13:11.003,19301,10380,1
181673,2018-01-06T11:13:11.003,19301,15722,1
181674,2018-01-06T11:13:11.003,19301,3108,1
181675,2018-01-06T11:22:02.967,19301,8122,1
181806,2018-01-08T13:20:40.820,19403,471,3
181917,2018-01-10T01:25:37.073,9938,11924,3
181918,2018-01-10T01:25:37.073,9938,5865,3
181920,2018-01-10T01:26:14.953,9504,5865,3
181921,2018-01-10T01:26:14.953,9504,11924,3
181922,2018-01-10T01:26:52.983,19389,11924,3
181923,2018-01-10T01:26:52.983,19389,5865,3
181924,2018-01-10T01:27:37.540,19414,5865,3
181925,2018-01-10T01:27:37.540,19414,11924,3
181927,2018-01-10T01:28:33.630,16232,11924,3
181928,2018-01-10T01:28:33.630,16232,5865,3
181930,2018-01-10T01:31:05.970,18264,5865,3
181931,2018-01-10T01:31:05.970,18264,11924,3
181933,2018-01-10T01:31:46.360,15238,11924,3
181934,2018-01-10T01:31:46.360,15238,5865,3
181936,2018-01-10T01:32:32.300,11177,5865,3
181937,2018-01-10T01:32:32.300,11177,11924,3
181939,2018-01-10T01:33:17.000,17588,11924,3
181940,2018-01-10T01:33:17.000,17588,5865,3
181942,2018-01-10T01:34:48.707,10599,5865,3
181943,2018-01-10T01:34:48.707,10599,11924,3
181945,2018-01-10T01:35:27.467,15737,11924,3
181946,2018-01-10T01:35:27.467,15737,5865,3
181948,2018-01-10T01:36:04.880,6961,5865,3
181949,2018-01-10T01:36:04.880,6961,11924,3
181951,2018-01-10T01:36:45.823,18509,11924,3
181952,2018-01-10T01:36:45.823,18509,5865,3
181954,2018-01-10T01:37:24.937,18227,5865,3
181955,2018-01-10T01:37:24.937,18227,11924,3
181966,2018-01-10T07:37:26.123,19429,17927,1
182001,2018-01-11T14:35:38.387,19429,17927,3
182013,2018-01-11T15:19:58.710,19434,2237,1
182014,2018-01-11T15:25:44.490,19434,1320,1
182121,2018-01-14T07:30:07.037,19453,17120,1
182123,2018-01-14T14:13:17.693,19446,19105,1
182187,2018-01-15T09:19:57.567,19458,19446,1
182194,2018-01-15T09:45:13.350,19461,10196,3
182195,2018-01-15T09:45:13.350,19461,6357,3
182196,2018-01-15T09:45:13.350,19461,16392,3
182197,2018-01-15T10:46:57.650,19446,19458,1
182230,2018-01-15T17:12:42.377,19470,17757,1
182260,2018-01-15T19:50:18.343,19469,1834,1
182268,2018-01-15T20:30:49.037,19452,2544,1
182269,2018-01-15T20:38:39.487,19449,67,1
182312,2018-01-16T09:26:02.700,19434,2237,3
182339,2018-01-16T15:52:25.010,11813,2529,1
182359,2018-01-16T19:08:41.860,11813,2529,3
182456,2018-01-18T07:12:28.150,19500,12197,1
182457,2018-01-18T07:38:32.620,19500,12197,3
182519,2018-01-18T22:30:12.607,19511,2383,3
182540,2018-01-19T13:18:05.943,19512,2285,1
183356,2018-01-19T14:17:46.910,19512,2285,3
183397,2018-01-19T19:14:49.203,19469,1834,3
183403,2018-01-19T19:21:02.440,19452,266,1
183404,2018-01-19T19:21:02.440,19452,2544,3
183405,2018-01-19T19:21:02.440,19452,266,3
183407,2018-01-19T19:24:34.237,19449,9428,1
183408,2018-01-19T19:24:34.237,19449,67,3
183409,2018-01-19T19:24:34.237,19449,9428,3
183457,2018-01-20T09:31:02.330,19516,549,1
183625,2018-01-22T16:11:01.387,19522,9998,1
183626,2018-01-22T16:11:01.387,19522,4352,1
183637,2018-01-22T16:51:23.337,19516,549,3
183640,2018-01-22T17:03:37.717,19526,7257,1
183708,2018-01-23T09:35:15.120,19536,16367,1
183716,2018-01-23T13:27:10.953,19533,780,3
183717,2018-01-23T14:02:18.907,19539,19531,1
183728,2018-01-23T14:03:08.397,19531,19539,1
183792,2018-01-23T22:40:59.683,19542,1925,1
184840,2018-01-25T16:52:39.450,19542,1925,3
184861,2018-01-25T18:27:31.707,19552,2281,1
185000,2018-01-26T19:35:03.617,19578,13489,1
185627,2018-01-31T13:28:11.877,19616,1788,1
185743,2018-02-01T13:43:14.600,19624,15445,1
185754,2018-02-01T13:48:06.167,18198,1580,3
186175,2018-02-02T10:59:03.143,19634,18810,1
186526,2018-02-03T12:10:02.380,19644,5470,3
187836,2018-02-05T20:39:14.357,19667,3127,3
188045,2018-02-06T11:02:58.613,19672,728,3
188131,2018-02-06T14:28:14.823,19634,15017,1
188469,2018-02-07T11:49:39.480,19684,12203,1
188470,2018-02-07T11:49:39.480,19684,1273,1
188471,2018-02-07T11:49:39.480,19684,19436,1
188472,2018-02-07T11:49:39.480,19684,15566,1
189416,2018-02-07T22:55:39.600,19698,5865,1
189475,2018-02-08T04:00:13.027,19698,5865,3
189476,2018-02-08T04:00:13.027,19698,11924,3
189477,2018-02-08T04:00:31.397,16739,5865,3
189478,2018-02-08T04:00:31.397,16739,11924,3
189716,2018-02-08T21:39:43.940,19688,18933,1
189717,2018-02-08T21:39:43.940,19688,15043,1
189718,2018-02-08T21:39:43.940,19688,19350,1
189719,2018-02-08T22:13:45.973,19705,6564,1
189720,2018-02-08T22:13:45.973,19705,19350,1
190509,2018-02-10T21:14:07.013,19687,17015,1
190747,2018-02-11T12:20:32.793,19724,12194,1
190748,2018-02-11T12:20:32.793,19724,8122,1
190749,2018-02-11T12:20:32.793,19724,7876,1
190750,2018-02-11T12:20:32.793,19724,2674,1
190999,2018-02-12T03:53:01.727,19731,17709,1
191213,2018-02-12T18:33:13.980,19731,6288,1
191214,2018-02-12T18:33:13.980,19731,2857,1
191289,2018-02-12T21:20:19.883,19738,1185,1
191514,2018-02-13T11:13:46.970,19724,358,1
191515,2018-02-13T11:13:46.970,19724,1998,1
191966,2018-02-14T13:13:47.970,19748,5805,1
192238,2018-02-15T09:40:30.063,19759,7733,3
192239,2018-02-15T09:41:46.103,19759,7733,1
192302,2018-02-15T13:32:30.707,19755,6220,1
192371,2018-02-15T15:52:27.533,19755,7898,1
192485,2018-02-16T02:06:18.317,15980,2053,1
193538,2018-02-20T04:30:59.727,19782,6005,1
193539,2018-02-20T04:30:59.727,19782,19722,1
193540,2018-02-20T04:30:59.727,19782,17018,1
193698,2018-02-20T16:47:38.703,19777,15224,1
193699,2018-02-20T16:47:38.703,19777,2285,1
193700,2018-02-20T16:47:38.703,19777,1692,1
193701,2018-02-20T16:47:38.703,19777,5923,1
194073,2018-02-21T18:15:45.620,19793,10503,1
194454,2018-02-23T13:34:18.053,19800,8122,1
194455,2018-02-23T13:34:18.053,19800,514,1
194849,2018-02-25T13:41:57.920,19814,10503,1
195108,2018-02-26T16:05:57.500,19804,1277,1
195119,2018-02-26T17:02:22.253,19814,10503,3
195287,2018-02-27T13:01:46.863,19800,8122,3
195338,2018-02-27T17:12:15.473,19812,5593,1
195484,2018-02-28T10:44:22.940,19830,3127,1
195626,2018-03-01T02:42:21.987,19834,15458,3
195627,2018-03-01T02:42:21.987,19834,2952,3
195628,2018-03-01T02:42:21.987,19834,9372,3
195629,2018-03-01T02:42:21.987,19834,10631,3
195630,2018-03-01T02:42:21.987,19834,7257,3
196226,2018-03-04T11:02:33.307,19356,3199,3
196227,2018-03-04T11:02:33.307,19356,2553,3
196228,2018-03-04T11:02:33.307,19356,2598,3
196229,2018-03-04T11:02:33.307,19356,9359,3
196230,2018-03-04T11:02:33.307,19356,16697,3
196231,2018-03-04T11:04:45.163,19845,10631,3
196371,2018-03-06T07:38:00.377,19858,2463,1
196391,2018-03-06T15:46:39.367,19861,6571,3
196392,2018-03-06T15:46:39.367,19861,6736,3
196393,2018-03-06T15:46:39.367,19861,9285,3
196394,2018-03-06T15:46:39.367,19861,9372,3
196395,2018-03-06T15:46:39.367,19861,15297,3
196462,2018-03-07T11:29:18.677,19866,11916,1
196465,2018-03-07T19:19:25.100,19863,1411,1
196501,2018-03-08T10:59:35.963,19837,2570,1
196596,2018-03-09T17:49:32.277,19879,18171,1
196597,2018-03-09T17:49:32.277,19879,485,1
196601,2018-03-09T17:50:18.927,19879,485,3
196602,2018-03-09T17:50:18.927,19879,18171,3
196617,2018-03-09T19:03:29.997,19858,2463,3
196653,2018-03-10T10:22:14.120,19884,9901,3
196658,2018-03-10T10:29:53.587,19883,17848,3
196917,2018-03-10T12:42:59.167,19895,241,1
197047,2018-03-12T18:13:11.720,19907,18810,1
197066,2018-03-12T18:50:04.533,19903,10377,1
197088,2018-03-12T20:40:55.940,19909,18337,1
197178,2018-03-14T09:07:26.277,19927,2715,3
197195,2018-03-14T13:38:26.927,19911,5948,1
197196,2018-03-14T13:38:26.927,19911,1691,1
197201,2018-03-14T13:56:34.460,11858,15869,3
197202,2018-03-14T13:56:34.460,11858,2952,3
197203,2018-03-14T13:56:34.460,11858,12011,3
197204,2018-03-14T13:56:34.460,11858,10393,3
197205,2018-03-14T13:56:34.460,11858,1581,3
197242,2018-03-15T06:23:26.077,19934,6357,1
197245,2018-03-15T09:38:11.443,19934,6357,3
197270,2018-03-15T20:27:26.997,19936,627,3
197303,2018-03-16T03:26:12.100,19940,17927,1
197316,2018-03-16T11:11:30.927,19940,17927,3
197334,2018-03-16T14:02:34.270,19931,2163,3
197461,2018-03-17T07:15:37.720,19947,5702,1
197511,2018-03-17T14:52:30.597,19949,11514,1
197576,2018-03-17T20:08:08.530,19950,996,3
197775,2018-03-19T12:12:01.193,19966,18183,1
197814,2018-03-19T17:34:51.883,19966,7211,1
197854,2018-03-20T01:39:38.930,19966,7211,3
197855,2018-03-20T01:39:38.930,19966,18183,3
197856,2018-03-20T01:39:38.930,19966,5611,3
200477,2018-03-20T14:10:08.487,19973,5865,3
200484,2018-03-20T14:35:51.267,19973,17588,1
200485,2018-03-20T14:35:51.267,19973,19350,1
200720,2018-03-21T12:18:30.280,19980,9901,3
200829,2018-03-21T16:34:35.703,19983,6357,1
200830,2018-03-21T16:48:07.037,19983,6357,3
201116,2018-03-22T12:37:55.933,19909,18337,3
201121,2018-03-22T12:54:58.453,19946,114,3
201323,2018-03-23T00:41:07.900,19990,14992,1
201325,2018-03-23T00:44:53.647,19989,5778,3
201326,2018-03-23T00:44:53.647,19989,6009,3
201327,2018-03-23T00:44:53.647,19989,6416,3
201328,2018-03-23T00:44:53.647,19989,17332,3
201442,2018-03-23T14:45:53.980,19991,6412,1
201633,2018-03-24T05:22:19.337,19995,19099,1
204969,2018-03-26T18:51:49.713,20016,1653,1
205024,2018-03-26T20:58:08.120,20008,4352,1
205025,2018-03-26T20:58:08.120,20008,4352,3
205026,2018-03-26T20:59:50.743,19895,9886,1
205027,2018-03-26T20:59:50.743,19895,9886,3
206163,2018-03-28T20:40:26.817,20027,11182,1
206164,2018-03-28T20:40:26.817,20027,17034,1
206165,2018-03-28T20:40:26.817,20027,2134,1
206166,2018-03-28T20:40:26.817,20027,6958,1
206167,2018-03-28T20:40:26.817,20027,3175,1
206168,2018-03-28T20:43:06.757,20027,1062,1
206322,2018-03-29T08:50:47.393,19949,11514,3
206367,2018-03-29T11:31:47.507,20031,5865,1
206631,2018-03-29T18:22:57.687,20040,3075,3
207541,2018-03-31T11:32:10.713,20045,1765,1
207553,2018-03-31T12:14:55.383,20045,7473,3
208558,2018-04-02T04:46:31.637,20054,18749,1
208620,2018-04-02T07:40:17.787,20056,18328,1
209991,2018-04-04T12:48:17.160,20072,17018,1
209992,2018-04-04T12:48:17.160,20072,17128,1
209993,2018-04-04T12:48:17.160,20072,8171,1
209994,2018-04-04T12:48:17.160,20072,17921,1
209995,2018-04-04T12:48:17.160,20072,10468,1
210152,2018-04-04T17:10:07.740,20072,18810,1
211062,2018-04-05T08:55:20.500,20054,18749,3
211164,2018-04-05T13:39:13.513,20088,6186,1
211165,2018-04-05T13:39:13.513,20088,1109,1
211325,2018-04-05T17:51:20.903,20088,6213,1
211326,2018-04-05T17:51:20.903,20088,6204,1
211572,2018-04-06T01:01:37.603,20093,1793,3
211573,2018-04-06T01:01:37.603,20093,2318,3
211574,2018-04-06T01:01:37.603,20093,16505,3
211575,2018-04-06T01:01:37.603,20093,11408,3
211576,2018-04-06T01:01:37.603,20093,16110,3
212434,2018-04-07T14:02:40.717,20094,5865,3
212435,2018-04-07T14:02:40.717,20094,11924,3
214732,2018-04-09T10:14:00.890,20116,18150,1
214898,2018-04-09T15:29:52.867,20122,5865,3
214899,2018-04-09T15:36:20.370,20122,17588,1
214972,2018-04-09T18:03:57.350,20112,6386,1
215221,2018-04-10T04:29:19.210,18829,11924,1
215299,2018-04-10T07:59:57.443,20126,5865,3
215403,2018-04-10T14:04:17.310,20128,16275,3
215404,2018-04-10T14:04:17.310,20128,17804,3
215405,2018-04-10T14:04:17.310,20128,15683,3
215406,2018-04-10T14:04:17.310,20128,18584,3
215458,2018-04-10T14:45:52.787,20133,7977,3
215459,2018-04-10T14:45:52.787,20133,12296,3
215460,2018-04-10T14:45:52.787,20133,11889,3
216098,2018-04-11T15:32:25.230,20144,18208,1
216099,2018-04-11T15:32:25.230,20144,458,1
216100,2018-04-11T15:32:25.230,20144,8126,1
216101,2018-04-11T15:32:25.230,20144,2578,1
216198,2018-04-11T17:30:20.000,20146,2499,3
217134,2018-04-13T04:35:21.863,20158,12197,1
217218,2018-04-13T09:12:43.420,20158,12197,3
219069,2018-04-16T08:31:00.357,20172,6391,1
219070,2018-04-16T08:31:00.357,20172,728,1
219582,2018-04-17T04:18:24.550,20179,11924,1
219639,2018-04-17T06:29:39.053,15058,19251,1
219658,2018-04-17T08:09:35.257,20179,11924,3
