Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastActivityDate,Title,AnswerCount,CommentCount,FavoriteCount,ContentLicense,LastEditorUserId,LastEditDate,ParentId,ClosedDate,CommunityOwnedDate
4916,2,,2019-09-22T14:58:05.733,3,,8073,2019-09-22T15:27:29.737,,,1,,CC BY-SA 4.0,1118,2019-09-22T15:27:29.737,425,,
4917,2,,2019-09-23T19:46:16.820,4,,1118,2019-09-23T19:46:16.820,,,1,,CC BY-SA 4.0,,,4913,,
4919,1,4971,2019-09-24T20:26:48.030,2,76,6506,2019-10-29T10:02:28.110,What's the science behind precision baskets?,1,0,,CC BY-SA 4.0,,,,,
4920,1,4930,2019-09-25T14:48:46.740,5,808,8081,2020-11-26T16:01:10.067,Found around 10kg of 18 year old vacuum sealed coffee beans. Safe to consume?,3,1,,CC BY-SA 4.0,,,,,
4921,2,,2019-09-26T08:52:01.370,2,,8084,2019-09-26T08:52:01.370,,,2,,CC BY-SA 4.0,,,48,,
4923,2,,2019-09-27T04:25:11.647,2,,8088,2019-09-27T12:57:21.903,,,0,,CC BY-SA 4.0,141,2019-09-27T12:57:21.903,3460,,
4928,1,4929,2019-09-30T20:18:51.950,1,717,8098,2020-08-16T12:17:14.553,Roughly how strong is one shot of espresso compared to a cup of drip coffee?,2,0,,CC BY-SA 4.0,,,,2020-08-17T17:21:08.877,
4929,2,,2019-10-01T10:35:17.103,1,,3896,2019-10-01T10:35:17.103,,,0,,CC BY-SA 4.0,,,4928,,
4930,2,,2019-10-01T17:00:08.153,4,,3483,2019-10-12T04:22:24.337,,,1,,CC BY-SA 4.0,3483,2019-10-12T04:22:24.337,4920,,
4931,2,,2019-10-01T23:43:54.640,2,,8101,2019-10-01T23:43:54.640,,,1,,CC BY-SA 4.0,,,4896,,
4932,2,,2019-10-02T00:46:57.030,1,,8101,2019-10-02T00:46:57.030,,,0,,CC BY-SA 4.0,,,4809,,
4933,2,,2019-10-02T11:50:41.500,0,,3896,2019-10-02T11:50:41.500,,,0,,CC BY-SA 4.0,,,3961,,
4935,2,,2019-10-03T09:44:26.433,3,,1118,2019-10-03T09:44:26.433,,,5,,CC BY-SA 4.0,,,4127,,
4936,1,4937,2019-10-03T14:23:22.487,2,156,8107,2019-10-03T15:10:15.047,Water shooting out of spout in Moka pot,1,1,,CC BY-SA 4.0,,,,,
4937,2,,2019-10-03T15:10:15.047,4,,8108,2019-10-03T15:10:15.047,,,3,,CC BY-SA 4.0,,,4936,,
4938,1,4940,2019-10-03T18:04:00.617,7,109,8109,2019-10-04T07:19:27.160,How much does caffeine concentration in a cup of coffee decrease as a function of time (roughly)?,1,0,,CC BY-SA 4.0,,,,,
4939,2,,2019-10-03T19:01:22.353,1,,8108,2019-10-03T19:01:22.353,,,0,,CC BY-SA 4.0,,,3199,,
4940,2,,2019-10-04T07:19:27.160,9,,1118,2019-10-04T07:19:27.160,,,1,,CC BY-SA 4.0,,,4938,,
4941,2,,2019-10-09T15:20:07.113,2,,2567,2019-10-09T15:20:07.113,,,0,,CC BY-SA 4.0,,,4427,,
4943,1,4944,2019-10-14T05:11:50.120,8,160,8135,2019-10-25T14:36:47.960,What am I supposed to do when coffee shop leave some coffee beans in my latte,2,1,,CC BY-SA 4.0,,,,,
4944,2,,2019-10-14T09:18:25.700,5,,803,2019-10-14T09:18:25.700,,,0,,CC BY-SA 4.0,,,4943,,
4945,1,4956,2019-10-15T09:25:05.713,2,1217,8137,2019-10-22T02:22:08.720,Is there an Americano with sugar?,1,3,,CC BY-SA 4.0,,,,,
4950,2,,2019-10-18T13:11:47.820,2,,8147,2019-10-18T13:11:47.820,,,1,,CC BY-SA 4.0,,,4127,,
4951,1,,2019-10-18T19:23:24.767,1,183,8147,2019-11-16T16:20:15.087,Does Chicory make coffee taste bitter?,2,1,,CC BY-SA 4.0,8147,2019-10-18T19:40:03.770,,,
4952,2,,2019-10-18T19:29:06.420,2,,8147,2019-10-18T20:15:48.013,,,0,,CC BY-SA 4.0,8147,2019-10-18T20:15:48.013,4920,,
4953,1,,2019-10-19T15:54:55.123,1,89,8147,2019-12-26T03:14:49.933,What was the minimum amount of grind that gave you a decent enough quality of coffee in an Aeropress?,3,0,,CC BY-SA 4.0,,,,,
4956,2,,2019-10-22T02:22:08.720,3,,7313,2019-10-22T02:22:08.720,,,1,,CC BY-SA 4.0,,,4945,,
4957,2,,2019-10-22T03:10:37.270,1,,2908,2019-10-22T03:16:46.210,,,0,,CC BY-SA 4.0,2908,2019-10-22T03:16:46.210,4953,,
4958,1,5029,2019-10-23T15:28:41.290,1,58,8162,2019-12-12T21:26:01.967,Capsule coffee machine for home for one person: is it worth it to go for an expensive one?,1,1,,CC BY-SA 4.0,,,,,
4959,2,,2019-10-24T20:17:00.510,1,,3299,2019-10-24T20:17:00.510,,,0,,CC BY-SA 4.0,,,3144,,
4960,2,,2019-10-25T14:36:47.960,3,,8168,2019-10-25T14:36:47.960,,,0,,CC BY-SA 4.0,,,4943,,
4962,2,,2019-10-26T18:30:45.397,0,,8171,2019-10-26T18:30:45.397,,,0,,CC BY-SA 4.0,,,2881,,
4963,1,4972,2019-10-27T09:09:53.450,2,116,5250,2019-10-29T18:57:29.357,What is the easiest way to make coffee from beans at home without a device/machine?,2,0,,CC BY-SA 4.0,,,,,
4964,2,,2019-10-27T10:47:54.767,3,,271,2019-10-28T19:09:57.803,,,2,,CC BY-SA 4.0,271,2019-10-28T19:09:57.803,4963,,
4965,1,,2019-10-28T06:50:14.537,0,2028,4416,2019-10-29T09:29:24.457,Best Grinder for DeLonghi Dedica EC685,1,0,,CC BY-SA 4.0,,,,,
4966,2,,2019-10-28T16:03:27.223,2,,8181,2019-10-28T16:03:27.223,,,0,,CC BY-SA 4.0,,,4454,,
4967,1,,2019-10-28T19:00:39.043,1,156,8168,2020-06-27T11:49:25.300,Issue pressing down French Press,5,1,,CC BY-SA 4.0,-1,2020-06-18T08:36:22.093,,,
4968,2,,2019-10-28T20:22:46.480,2,,6506,2019-10-28T20:22:46.480,,,4,,CC BY-SA 4.0,-1,2020-06-18T08:36:22.093,4967,,
4970,2,,2019-10-29T09:29:24.457,2,,7238,2019-10-29T09:29:24.457,,,2,,CC BY-SA 4.0,,,4965,,
4971,2,,2019-10-29T09:56:03.670,2,,7238,2019-10-29T10:02:28.110,,,0,,CC BY-SA 4.0,7238,2019-10-29T10:02:28.110,4919,,
4972,2,,2019-10-29T18:57:29.357,1,,6506,2019-10-29T18:57:29.357,,,0,,CC BY-SA 4.0,,,4963,,
4973,1,,2019-10-30T18:34:14.043,4,137,8183,2019-11-16T16:29:58.347,Is an Americano the same as drip coffee?,4,0,,CC BY-SA 4.0,,,,,
4974,2,,2019-10-31T04:08:12.630,-1,,4944,2019-10-31T04:08:12.630,,,1,,CC BY-SA 4.0,,,4973,,
4975,2,,2019-10-31T21:38:34.617,7,,6506,2019-10-31T21:38:34.617,,,0,,CC BY-SA 4.0,,,4973,,
4976,1,,2019-11-01T06:36:38.130,2,219,8188,2019-12-28T14:24:39.300,NS Oscar II should I drain the boiler before storage?,2,0,,CC BY-SA 4.0,,,,,
4977,2,,2019-11-05T14:57:49.027,1,,7238,2019-11-05T14:57:49.027,,,1,,CC BY-SA 4.0,,,4976,,
4978,2,,2019-11-08T03:19:56.377,2,,8198,2019-11-08T03:19:56.377,,,0,,CC BY-SA 4.0,,,4973,,
4979,2,,2019-11-08T03:28:48.153,0,,8198,2019-11-08T03:28:48.153,,,0,,CC BY-SA 4.0,,,4951,,
4981,2,,2019-11-09T06:45:44.997,1,,1118,2019-11-09T06:54:16.207,,,0,,CC BY-SA 4.0,1118,2019-11-09T06:54:16.207,4427,,
4982,2,,2019-11-10T12:56:13.907,2,,8204,2019-11-10T12:56:13.907,,,0,,CC BY-SA 4.0,,,78,,
4984,1,4985,2019-11-11T05:20:09.230,2,59,4535,2019-11-13T14:56:18.580,What to use in place of gooseneck kettle?,1,0,,CC BY-SA 4.0,203,2019-11-13T14:56:18.580,,,
4985,2,,2019-11-11T18:17:39.783,2,,6506,2019-11-11T18:17:39.783,,,2,,CC BY-SA 4.0,-1,2020-06-18T08:36:22.093,4984,,
4986,2,,2019-11-13T16:55:28.970,1,,6506,2019-11-13T17:01:23.253,,,2,,CC BY-SA 4.0,6506,2019-11-13T17:01:23.253,3356,,
4988,2,,2019-11-15T01:17:44.483,1,,8215,2019-11-15T01:17:44.483,,,1,,CC BY-SA 4.0,,,228,,
4989,2,,2019-11-15T11:03:55.510,0,,7105,2019-11-15T11:03:55.510,,,0,,CC BY-SA 4.0,,,78,,
4992,2,,2019-11-16T16:20:15.087,1,,8218,2019-11-16T16:20:15.087,,,0,,CC BY-SA 4.0,,,4951,,
4993,2,,2019-11-16T16:29:58.347,2,,8218,2019-11-16T16:29:58.347,,,0,,CC BY-SA 4.0,,,4973,,
4994,2,,2019-11-16T16:35:59.017,1,,8218,2019-11-16T16:35:59.017,,,0,,CC BY-SA 4.0,,,4967,,
4995,2,,2019-11-17T00:46:08.437,1,,8222,2019-11-17T00:46:08.437,,,0,,CC BY-SA 4.0,,,4454,,
4996,2,,2019-11-19T22:55:34.110,0,,7963,2019-11-19T23:47:36.470,,,0,,CC BY-SA 4.0,7963,2019-11-19T23:47:36.470,4967,,
4997,2,,2019-11-20T21:04:33.123,0,,141,2019-11-20T21:04:33.123,,,0,,CC BY-SA 4.0,,,4967,,
4998,2,,2019-11-21T05:43:16.763,0,,7963,2019-11-21T05:43:16.763,,,0,,CC BY-SA 4.0,,,4953,,
4999,1,,2019-11-25T13:09:47.773,2,141,8245,2019-11-25T13:09:47.773,What are these mystery numbers on the Nescafe disposable coffee sachets?,0,2,,CC BY-SA 4.0,,,,,
5000,1,,2019-11-25T13:32:02.960,-1,46,8247,2019-11-26T11:03:31.273,Which way can I achieve the hottest cup?,1,0,1,CC BY-SA 4.0,,,,,
5001,2,,2019-11-26T11:03:31.273,3,,3896,2019-11-26T11:03:31.273,,,0,,CC BY-SA 4.0,,,5000,,
5002,1,5003,2019-11-27T17:01:16.177,3,33,6832,2019-11-27T21:20:41.563,Is it hard to clean an Automated Expresso Machine?,1,0,,CC BY-SA 4.0,,,,,
5003,2,,2019-11-27T20:14:14.480,3,,1118,2019-11-27T21:20:41.563,,,0,,CC BY-SA 4.0,1118,2019-11-27T21:20:41.563,5002,,
5004,1,,2019-11-28T03:51:32.813,1,55,15,2019-11-29T05:29:15.613,Aeropress: coffee starts flowing as soon as I flip it?,1,1,,CC BY-SA 4.0,,,,,
5009,2,,2019-11-29T05:29:15.613,1,,7963,2019-11-29T05:29:15.613,,,0,,CC BY-SA 4.0,,,5004,,
5010,1,5013,2019-11-29T08:37:17.347,2,66,8257,2019-11-30T03:36:11.810,How many scoops of non-espresso coffee beans should I grind for 1 AeroPress cup?,1,0,,CC BY-SA 4.0,,,,,
5013,2,,2019-11-30T03:36:11.810,0,,6506,2019-11-30T03:36:11.810,,,0,,CC BY-SA 4.0,,,5010,,
5014,1,,2019-12-01T07:30:25.860,4,376,8262,2019-12-31T15:02:20.327,Dialling in with a Barista express,1,0,1,CC BY-SA 4.0,,,,,
5015,2,,2019-12-01T14:42:13.810,1,,6506,2019-12-01T14:42:13.810,,,0,,CC BY-SA 4.0,,,5014,,
5016,1,,2019-12-02T15:03:08.740,4,96,5394,2020-09-14T14:37:44.170,Chemex Setting for Bay Area Costco Grinder Machines,2,2,,CC BY-SA 4.0,6506,2019-12-20T22:35:15.323,,,
5017,2,,2019-12-03T18:09:57.283,-1,,8270,2019-12-03T18:55:51.597,,,1,,CC BY-SA 4.0,-1,2020-06-18T08:36:22.093,4786,,
5018,2,,2019-12-05T01:24:46.520,0,,7963,2019-12-05T01:24:46.520,,,0,,CC BY-SA 4.0,,,2986,,
5019,2,,2019-12-09T15:49:41.410,0,,8284,2019-12-09T15:49:41.410,,,1,,CC BY-SA 4.0,,,1683,,
5020,1,,2019-12-09T23:55:33.927,5,346,5265,2019-12-29T00:13:52.020,Does coffee really need to be stored in an air-tight container?,2,0,,CC BY-SA 4.0,5265,2019-12-26T14:49:48.743,,,
5021,1,,2019-12-10T15:58:25.853,0,17,8287,2019-12-10T16:20:44.600,Which is better for grinding coffee: Food processor or blender?,0,1,0,CC BY-SA 4.0,,,,2019-12-11T17:30:04.807,
5022,2,,2019-12-10T16:20:44.600,0,,8047,2019-12-10T16:20:44.600,,,0,,CC BY-SA 4.0,,,5023,,
5023,1,5024,2019-12-10T15:45:56.937,2,586,8287,2019-12-29T03:16:02.053,Which is better for grinding coffee: Food processor or blender?,5,2,0,CC BY-SA 4.0,8287,2019-12-29T03:16:02.053,,,
5024,2,,2019-12-10T15:59:58.503,4,,8288,2019-12-10T15:59:58.503,,,1,,CC BY-SA 4.0,,,5023,,
5025,2,,2019-12-10T16:26:34.590,1,,7496,2019-12-10T16:26:34.590,,,0,,CC BY-SA 4.0,,,5023,,
5026,2,,2019-12-10T17:44:28.447,1,,2893,2019-12-10T17:44:28.447,,,0,,CC BY-SA 4.0,,,5023,,
5027,1,,2019-12-11T15:27:34.617,1,45,4064,2019-12-11T15:27:34.617,"How to make a ""normal"" cup of coffee with instant coffee",0,1,,CC BY-SA 4.0,,,,,
5029,2,,2019-12-12T21:26:01.967,2,,8297,2019-12-12T21:26:01.967,,,0,,CC BY-SA 4.0,,,4958,,
5030,2,,2019-12-13T19:16:42.260,7,,8298,2019-12-13T19:16:42.260,,,3,,CC BY-SA 4.0,,,5020,,
5031,1,,2019-12-16T17:09:55.350,3,106,8287,2021-01-06T15:04:00.387,Caffeine content of different brewing methods,1,1,,CC BY-SA 4.0,,,,,
5032,2,,2019-12-16T17:16:04.660,0,,8287,2019-12-16T17:16:04.660,,,0,,CC BY-SA 4.0,,,1945,,
5033,1,5038,2019-12-17T15:38:18.293,3,113,8287,2019-12-20T22:49:13.127,What is Starbucks's roast date?,1,0,,CC BY-SA 4.0,1848,2019-12-20T22:39:50.847,,,
5034,1,5035,2019-12-18T16:14:00.457,2,93,8312,2019-12-26T08:16:03.387,Is the recall of Solimo coffee capsules a serious issue?,1,0,,CC BY-SA 4.0,,,,,
5035,2,,2019-12-19T14:17:45.493,2,,141,2019-12-23T13:53:34.223,,,0,,CC BY-SA 4.0,141,2019-12-23T13:53:34.223,5034,,
5038,2,,2019-12-20T22:49:13.127,0,,1848,2019-12-20T22:49:13.127,,,0,,CC BY-SA 4.0,,,5033,,
5039,1,5040,2019-12-23T13:29:04.773,3,8326,8329,2020-10-24T18:55:56.793,Approximately how many cups (by volume) are in a pound of ground coffee beans?,3,1,,CC BY-SA 4.0,8329,2019-12-23T14:23:24.790,,,
5040,2,,2019-12-23T14:09:18.450,4,,1848,2019-12-23T19:29:40.767,,,6,,CC BY-SA 4.0,1848,2019-12-23T19:29:40.767,5039,,
5043,2,,2019-12-25T23:35:46.537,1,,8333,2019-12-25T23:35:46.537,,,0,,CC BY-SA 4.0,,,4297,,
5044,2,,2019-12-26T03:14:49.933,0,,15,2019-12-26T03:14:49.933,,,0,,CC BY-SA 4.0,,,4953,,
5045,1,,2019-12-26T03:23:49.353,2,141,15,2020-01-02T22:01:46.347,Manual grinder that fits inside the Aeropress,1,1,,CC BY-SA 4.0,,,,,
5046,2,,2019-12-26T03:29:40.683,0,,15,2019-12-26T03:29:40.683,,,0,,CC BY-SA 4.0,,,2786,,
5050,2,,2019-12-28T13:52:48.720,3,,8341,2019-12-28T13:52:48.720,,,0,,CC BY-SA 4.0,,,5039,,
5051,2,,2019-12-28T14:24:39.300,2,,8341,2019-12-28T14:24:39.300,,,1,,CC BY-SA 4.0,,,4976,,
5053,1,5057,2019-12-28T20:55:06.113,3,108,7630,2020-01-03T16:09:13.757,How much leverage pressure is it needed to compress coffee for an espresso?,1,5,,CC BY-SA 4.0,225,2020-01-03T16:09:13.757,,,
5054,2,,2019-12-29T00:05:57.600,2,,,2019-12-29T00:05:57.600,,,5,,CC BY-SA 4.0,,,5023,,
5055,2,,2019-12-29T00:13:52.020,1,,,2019-12-29T00:13:52.020,,,0,,CC BY-SA 4.0,,,5020,,
5056,2,,2019-12-29T15:11:05.087,2,,8345,2019-12-29T15:11:05.087,,,0,,CC BY-SA 4.0,,,2730,,
5057,2,,2019-12-30T16:43:13.473,4,,225,2019-12-30T16:43:13.473,,,1,,CC BY-SA 4.0,,,5053,,
5058,2,,2020-01-02T18:41:47.927,1,,8354,2020-01-02T18:54:21.977,,,1,,CC BY-SA 4.0,8354,2020-01-02T18:54:21.977,3379,,
5059,2,,2020-01-02T22:01:46.347,3,,8356,2020-01-02T22:01:46.347,,,2,,CC BY-SA 4.0,,,5045,,
5063,2,,2020-01-04T14:52:21.937,0,,8365,2020-01-04T14:52:21.937,,,2,,CC BY-SA 4.0,,,1633,,
5065,1,,2020-01-06T20:17:44.437,1,66,8270,2020-01-22T15:29:12.863,"So I got some roasted beans wet, how to dry them?",1,2,,CC BY-SA 4.0,1587,2020-01-22T15:29:12.863,,,
5066,1,,2020-01-06T21:20:30.607,1,285,8287,2020-02-23T20:53:05.473,Moka vs. pour-over,1,0,,CC BY-SA 4.0,,,,,
5067,2,,2020-01-08T21:41:18.470,2,,2817,2020-01-08T21:41:18.470,,,0,,CC BY-SA 4.0,,,5065,,
5068,1,,2020-01-10T15:58:20.720,1,72,1719,2021-02-21T09:03:00.250,Shelf-Stable Half and Half - How stable?,1,3,,CC BY-SA 4.0,,,,,
5069,1,5075,2020-01-10T17:00:38.443,4,105,8381,2020-01-24T17:31:54.883,French press temperatures,2,1,,CC BY-SA 4.0,,,,,
5070,1,,2020-01-10T20:04:56.350,2,341,8382,2020-01-22T15:28:28.260,Is this moka pot safe?,1,1,,CC BY-SA 4.0,,,,,
5071,2,,2020-01-11T11:55:03.017,6,,8384,2020-01-22T15:28:28.260,,,0,,CC BY-SA 4.0,1587,2020-01-22T15:28:28.260,5070,,
5072,2,,2020-01-11T22:01:53.730,1,,1683,2020-01-11T22:01:53.730,,,0,,CC BY-SA 4.0,,,4216,,
5073,2,,2020-01-12T19:10:02.237,1,,8389,2020-01-12T19:10:02.237,,,1,,CC BY-SA 4.0,,,4908,,
5074,2,,2020-01-13T14:03:18.970,3,,294,2020-01-13T14:03:18.970,,,0,,CC BY-SA 4.0,-1,2020-06-18T08:36:22.093,3709,,
5075,2,,2020-01-14T22:42:36.667,2,,8393,2020-01-14T22:42:36.667,,,0,,CC BY-SA 4.0,,,5069,,
5076,2,,2020-01-14T23:01:33.757,2,,8393,2020-01-14T23:01:33.757,,,0,,CC BY-SA 4.0,,,2730,,
5079,2,,2020-01-15T20:47:26.557,3,,2908,2020-01-15T20:47:26.557,,,0,,CC BY-SA 4.0,,,4846,,
5080,2,,2020-01-16T13:26:21.057,2,,8066,2020-01-24T17:31:54.883,,,0,,CC BY-SA 4.0,1118,2020-01-24T17:31:54.883,5069,,
5081,2,,2020-01-17T19:28:51.657,2,,8393,2020-01-17T19:28:51.657,,,1,,CC BY-SA 4.0,,,3204,,
5082,1,,2020-01-19T04:30:34.577,2,52,8262,2020-02-23T20:49:13.047,How come some beans seem to want longer ratios?,0,5,,CC BY-SA 4.0,8262,2020-01-21T07:04:35.390,,,
5083,2,,2020-01-27T05:58:06.020,1,,8417,2020-01-27T23:14:05.967,,,0,,CC BY-SA 4.0,1848,2020-01-27T23:14:05.967,4440,,
5084,1,,2020-01-30T01:20:48.383,8,4806,4416,2020-11-08T19:22:42.007,What’s the best all purpose zero retention grinder for single dosing?,4,2,,CC BY-SA 4.0,,,,,
5085,2,,2020-01-31T05:32:16.577,3,,271,2020-01-31T05:32:16.577,,,3,,CC BY-SA 4.0,,,5084,,
5087,2,,2020-02-01T02:16:47.060,0,,8430,2020-02-01T02:16:47.060,,,1,,CC BY-SA 4.0,,,4440,,
5088,1,5304,2020-02-01T15:09:26.207,2,90,3509,2021-01-06T16:07:10.710,What is the process for roasting and preparing chicory for coffee?,1,1,,CC BY-SA 4.0,3509,2020-02-04T18:21:46.920,,,
5089,1,,2020-02-02T17:26:25.933,2,91,4921,2020-03-04T17:02:46.823,How many grams of coffee to use with the George Howell Kalita Wave recipe?,1,0,,CC BY-SA 4.0,,,,,
5090,2,,2020-02-03T15:56:34.507,2,,1118,2020-02-03T16:23:57.843,,,0,,CC BY-SA 4.0,1118,2020-02-03T16:23:57.843,5089,,
5091,1,,2020-02-03T18:48:59.693,1,19,8435,2020-02-03T19:19:39.347,Does coffee oxidize in a travel mug if there air left in the mug?,0,8,,CC BY-SA 4.0,8435,2020-02-03T19:19:39.347,,2020-02-03T19:37:05.890,
5092,2,,2020-02-03T19:40:48.383,1,,8435,2020-02-03T19:40:48.383,,,0,,CC BY-SA 4.0,,,5084,,
5093,2,,2020-02-04T11:37:09.313,1,,8438,2020-02-04T11:37:09.313,,,0,,CC BY-SA 4.0,,,471,,
5094,1,,2020-02-05T10:52:58.713,2,191,8442,2020-03-03T20:47:14.143,What's the difference between Turkish and Italian coffee?,1,4,1,CC BY-SA 4.0,1587,2020-03-03T20:47:14.143,,,
5095,2,,2020-02-05T12:44:29.913,6,,7963,2020-02-05T12:44:29.913,,,0,,CC BY-SA 4.0,,,5094,,
5096,1,,2020-02-05T15:02:28.830,2,116,8445,2020-07-16T12:04:40.510,What are good ratios for cold brewing coffee?,1,4,,CC BY-SA 4.0,,,,,
5098,1,5100,2020-02-06T05:16:59.697,1,127,8449,2020-02-08T17:30:31.887,Is coffee a drug that you could give to your dog?,1,0,,CC BY-SA 4.0,1587,2020-02-08T17:30:31.887,,,
5100,2,,2020-02-06T07:21:39.453,5,,1587,2020-02-06T08:10:48.103,,,0,,CC BY-SA 4.0,1587,2020-02-06T08:10:48.103,5098,,
5102,1,,2020-02-08T07:18:10.667,2,1455,8456,2020-02-21T00:15:44.230,"How do I make a cup of coffee using coffee pods meant for a pod coffee machine, without one?",2,2,,CC BY-SA 4.0,,,,,
5103,2,,2020-02-09T02:35:47.530,2,,7963,2020-02-09T02:35:47.530,,,0,,CC BY-SA 4.0,,,4141,,
5104,1,,2020-02-09T18:30:55.963,2,63,8459,2020-02-23T20:46:14.573,Piece that goes screwed in my steam wand,1,0,,CC BY-SA 4.0,8459,2020-02-09T20:40:05.013,,,
5105,1,,2020-02-11T12:21:58.323,4,74,8459,2020-11-14T14:01:40.187,What measurement should I take to buy an atmospheric filter for my espresso machine?,1,5,,CC BY-SA 4.0,1587,2020-02-13T19:47:37.823,,,
5106,1,,2020-02-12T11:30:57.507,2,106,3698,2020-05-29T10:15:19.393,what is a good semi-automatic espresso machine for home?,1,1,,CC BY-SA 4.0,,,,,
5108,2,,2020-02-15T16:38:57.740,2,,8456,2020-02-15T16:38:57.740,,,4,,CC BY-SA 4.0,,,5102,,
5109,2,,2020-02-18T12:15:44.803,0,,3896,2020-02-18T12:15:44.803,,,0,,CC BY-SA 4.0,,,5105,,
5110,1,5111,2020-02-18T21:33:47.400,2,163,141,2020-03-25T16:18:34.603,Coffee choices for Zombie Apocalypse,2,1,,CC BY-SA 4.0,,,,,
5111,2,,2020-02-18T22:51:09.740,2,,2817,2020-02-18T22:51:09.740,,,3,,CC BY-SA 4.0,,,5110,,
5112,2,,2020-02-19T14:43:29.503,2,,3896,2020-03-25T16:18:34.603,,,7,,CC BY-SA 4.0,3896,2020-03-25T16:18:34.603,5110,,
5113,2,,2020-02-20T19:06:09.493,1,,8488,2020-02-20T19:06:09.493,,,0,,CC BY-SA 4.0,,,1633,,
5114,2,,2020-02-21T00:15:44.230,1,,8489,2020-02-21T00:15:44.230,,,3,,CC BY-SA 4.0,,,5102,,
5115,2,,2020-02-23T20:46:14.573,1,,8494,2020-02-23T20:46:14.573,,,0,,CC BY-SA 4.0,,,5104,,
5117,2,,2020-02-23T20:53:05.473,2,,8494,2020-02-23T20:53:05.473,,,0,,CC BY-SA 4.0,,,5066,,
5118,1,5124,2020-02-27T03:57:14.203,3,125,8362,2020-03-03T17:49:42.983,How does hard water affect the brew and how to compensate for hard water?,1,1,,CC BY-SA 4.0,8435,2020-03-03T17:49:42.983,,,
5120,2,,2020-02-27T09:55:54.463,0,,3896,2020-02-27T09:55:54.463,,,0,,CC BY-SA 4.0,,,2972,,
5121,1,,2020-02-27T12:24:57.390,5,105,8503,2020-03-07T19:12:05.567,How to make perfect coffee espresso?,3,0,,CC BY-SA 4.0,,,,,
5122,1,,2020-02-27T16:55:32.107,2,32,8504,2020-02-27T16:55:32.107,smart coffee maker multiple bean reservoirs,0,0,,CC BY-SA 4.0,,,,,
5123,2,,2020-02-27T20:41:51.250,2,,141,2020-02-27T20:41:51.250,,,0,,CC BY-SA 4.0,,,5121,,
5124,2,,2020-02-27T23:53:12.043,4,,8435,2020-02-27T23:53:12.043,,,0,,CC BY-SA 4.0,,,5118,,
5125,2,,2020-02-28T00:52:16.833,5,,8494,2020-02-28T00:52:16.833,,,0,,CC BY-SA 4.0,,,5121,,
5127,5,,2020-03-03T18:01:06.130,0,,8435,2020-03-10T21:36:39.457,,,0,,CC BY-SA 4.0,8435,2020-03-10T21:36:39.457,,,
5128,4,,2020-03-03T18:01:06.130,0,,8435,2020-03-03T20:46:13.640,,,0,,CC BY-SA 4.0,1848,2020-03-03T20:46:13.640,,,
5129,5,,2020-03-03T18:02:45.033,0,,8435,2020-10-02T02:34:59.737,,,0,,CC BY-SA 4.0,8435,2020-10-02T02:34:59.737,,,
5130,4,,2020-03-03T18:02:45.033,0,,8435,2020-03-10T21:38:42.170,,,0,,CC BY-SA 4.0,8435,2020-03-10T21:38:42.170,,,
5131,1,,2020-03-04T06:41:41.457,2,21,8520,2020-03-04T07:50:35.343,Water tank and Spout,0,1,,CC BY-SA 4.0,8520,2020-03-04T07:50:35.343,,,
5132,1,,2020-03-06T13:20:43.753,3,107,8528,2020-03-12T14:37:59.913,Is it possible to grind then roast?,2,0,,CC BY-SA 4.0,,,,,
5133,2,,2020-03-07T19:12:05.567,1,,8531,2020-03-07T19:12:05.567,,,0,,CC BY-SA 4.0,,,5121,,
5134,1,5136,2020-03-10T09:13:46.503,5,849,8535,2020-03-10T21:31:04.617,Accidentially put aluminum moka pot on stove without water ... is it still usable?,1,0,,CC BY-SA 4.0,,,,,
5135,1,5259,2020-03-10T14:07:49.820,2,142,8537,2020-11-19T16:04:45.457,Minimum amount of water in coffee,2,1,,CC BY-SA 4.0,,,,,
5136,2,,2020-03-10T21:24:14.203,3,,1118,2020-03-10T21:31:04.617,,,1,,CC BY-SA 4.0,1118,2020-03-10T21:31:04.617,5134,,
5137,2,,2020-03-11T00:51:52.003,0,,8531,2020-03-11T00:51:52.003,,,0,,CC BY-SA 4.0,,,5135,,
5138,2,,2020-03-11T12:25:10.583,1,,8535,2020-03-11T15:08:45.410,,,1,,CC BY-SA 4.0,8535,2020-03-11T15:08:45.410,3479,,
5139,2,,2020-03-11T12:44:51.270,1,,8535,2020-03-11T15:03:13.507,,,0,,CC BY-SA 4.0,8535,2020-03-11T15:03:13.507,2311,,
5140,2,,2020-03-11T14:57:49.553,0,,5154,2020-03-11T14:57:49.553,,,0,,CC BY-SA 4.0,,,4834,,
5141,2,,2020-03-12T01:50:53.670,3,,7963,2020-03-12T01:50:53.670,,,0,,CC BY-SA 4.0,,,5132,,
5142,2,,2020-03-12T14:37:59.913,1,,8535,2020-03-12T14:37:59.913,,,0,,CC BY-SA 4.0,,,5132,,
5143,1,,2020-03-18T22:12:02.760,4,60,8548,2020-05-21T07:43:28.363,Espresso machine stops working after making 2 cups,2,1,,CC BY-SA 4.0,,,,,
5144,1,,2020-03-20T11:30:12.103,0,53,8551,2020-03-20T11:30:12.103,What is the best drip coffee maker to buy?,0,2,,CC BY-SA 4.0,,,,,
